time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,-7.392893134127402,11.753072535205039,25.615175753599573,0.369105418579446,0.2637346898023383,0.0,-4.970958763142992,8.031462469093025,3.994115492484046,-0.04733934020453598,0.09433111731966473,0.0,389.47470380487493,389.15783424995755,388.60725621830835,388.6884440902936
4.559999999999991,-7.695911933098235,12.23935322390753,25.852702113153693,0.3660330049422136,0.26929485021550104,0.0,-5.130204004785316,8.17712457659917,3.9233185169848848,-0.060349338218086857,0.0891222141676759,0.0,451.34728841938346,450.9336630588652,450.97929441908735,449.9251964451992
4.6199999999999894,-8.008695547767381,12.734344324164615,26.08630303043337,0.36200406392467777,0.27512266230172955,0.0,-5.296460291569944,8.321707525415418,3.8632368763324143,-0.08639059563579368,0.10963078354458618,0.0,453.49162901572197,455.14415307026593,456.12363720280223,454.03498950958095
4.679999999999988,-8.330936600334322,13.237032174235175,26.31417640052637,0.35702803314644527,0.28193677231484227,0.0,-5.445619778654163,8.433802447291546,3.7329044400632827,-0.07679223569952881,0.1204600419806533,0.0,430.1049032394772,431.0332492503127,429.325078953402,430.1330718524763
4.739999999999987,-8.664115367016468,13.748501030993923,26.540225957757077,0.3519643704867379,0.28922484444476737,0.0,-5.660894596327223,8.613755212109117,3.8010262408604025,-0.10738346772107069,0.1234091205492033,0.0,497.08774426673267,497.3154699762696,496.8065375267273,494.55235905545015
4.799999999999986,-9.009217848006754,14.269196243817854,26.766674373987808,0.345023276318412,0.29759894281061694,0.0,-5.8432790915650035,8.741596187922505,3.747100745346435,-0.14260037803061787,0.16043493484134325,0.0,458.12071858397906,461.07269844193416,459.0939679145323,456.277791951959
4.859999999999984,-9.365809789204848,14.797729106610069,26.991019889639425,0.33610431456281376,0.307057074557461,0.0,-6.043988121628107,8.87467117167189,3.730707742234896,-0.16485689614189508,0.15135802406156737,0.0,472.35476815459964,471.67595950563685,472.0274140223486,470.2863655959655
4.919999999999983,-9.734741397153464,15.334062392088313,27.214671495831762,0.3263836933794835,0.31619334280275346,0.0,-6.2545916697245545,9.00149347485435,3.7239616307912544,-0.15685767693803057,0.15403538429986108,0.0,475.8576508787872,476.0827777006465,474.7643966850221,475.35476504903875
4.979999999999982,-10.114464332755748,15.875724652053195,27.43201714096634,0.3169420087319663,0.32579883223836514,0.0,-6.403916597556079,9.053110717075803,3.5217956182833174,-0.15838703078800162,0.17005178043805236,0.0,405.8482484515678,407.31049169528126,407.95998206576996,407.79745056571034
5.0399999999999805,-10.504388094036122,16.421248193694172,27.640257723749194,0.30770684985048646,0.3361324880985501,0.0,-6.594581328612331,9.1298150118247,3.419665824589976,-0.1462265776428602,0.1762528367332473,0.0,442.7619660128723,443.3005483006649,440.5066526978695,441.4887398305435
